time,sym,price,qty
0D16:57:22.848588000,x3,300.0911,340
0D16:57:22.848592000,x3,299.9185,146
0D16:57:22.858907000,x1,99.91893,85
0D16:57:22.858912000,x1,100.0217,446
0D16:57:22.868766000,x3,299.9249,102
0D16:57:22.868771000,x3,300.0406,177
0D16:57:22.879128000,x3,299.994,96
0D16:57:22.879132000,x3,299.9774,134
0D16:57:22.888629000,x2,199.9367,140
0D16:57:22.888634000,x2,200.0807,481
0D16:57:22.898475000,x1,100.0907,486
0D16:57:22.898480000,x1,99.9408,409
0D16:57:22.909045000,x2,200.0309,412
0D16:57:22.909049000,x2,199.9933,66
0D16:57:22.918839000,x2,200.0092,451
0D16:57:22.918843000,x2,199.9944,297
0D16:57:22.928761000,x2,200.0692,377
0D16:57:22.928764000,x2,199.9729,243
0D16:57:22.938418000,x2,200.0193,137
0D16:57:22.938423000,x2,199.9552,15
0D16:57:22.949274000,x2,199.9616,373
0D16:57:22.949278000,x2,199.9801,498
0D16:57:22.958610000,x2,200.0338,201
0D16:57:22.958626000,x2,200.0533,285
0D16:57:22.969717000,x2,199.9128,366
0D16:57:22.969732000,x2,200.0811,303
0D16:57:22.979426000,x3,300.0608,232
0D16:57:22.979442000,x3,299.9982,319
0D16:57:22.998378000,x3,300.0205,48
0D16:57:22.998384000,x3,300.0982,436
0D16:57:23.009022000,x2,199.9061,466
0D16:57:23.009025000,x2,200.0519,57
0D16:57:23.019215000,x2,200.0241,261
0D16:57:23.019220000,x2,199.9952,401
0D16:57:23.029189000,x3,299.9886,147
0D16:57:23.029195000,x3,299.9474,44
0D16:57:23.039150000,x3,300.0782,201
0D16:57:23.039153000,x3,300.0973,64
0D16:57:23.048975000,x3,299.9368,40
0D16:57:23.048979000,x3,299.9842,400
0D16:57:23.058284000,x3,300.0847,5
0D16:57:23.058299000,x3,299.9011,128
0D16:57:23.069936000,x1,99.97996,211
0D16:57:23.069952000,x1,100.0917,82
0D16:57:23.089724000,x1,100.0717,221
0D16:57:23.089739000,x1,99.94254,401
0D16:57:23.098982000,x3,299.914,483
0D16:57:23.098998000,x3,299.9549,357
0D16:57:23.109491000,x1,99.95857,185
0D16:57:23.109502000,x1,99.99862,324
0D16:57:23.119666000,x3,300.0569,339
0D16:57:23.119677000,x3,299.908,62
0D16:57:23.129657000,x3,300.0577,287
0D16:57:23.129668000,x3,300.0407,469
0D16:57:23.139703000,x1,100.0718,183
0D16:57:23.139714000,x1,100.0206,138
0D16:57:23.149109000,x3,300.0832,450
0D16:57:23.149120000,x3,300.0503,83
0D16:57:23.159005000,x2,200.0801,188
0D16:57:23.159014000,x2,200.065,344
0D16:57:23.188606000,x1,99.91005,166
0D16:57:23.188610000,x1,100.087,20
0D16:57:23.198508000,x2,200.0279,42
0D16:57:23.198512000,x2,200.097,445
0D16:57:23.219032000,x1,100.059,60
0D16:57:23.219037000,x1,100.0507,226
0D16:57:23.228933000,x1,99.98735,297
0D16:57:23.228938000,x1,100.0462,440
0D16:57:23.238395000,x2,199.9654,52
0D16:57:23.238400000,x2,199.992,58
0D16:57:23.248505000,x3,299.9551,204
0D16:57:23.248510000,x3,300.0707,408
0D16:57:23.258908000,x2,199.9617,188
0D16:57:23.258913000,x2,200.0864,453
0D16:57:23.268773000,x2,200.0978,435
0D16:57:23.268778000,x2,200.081,245
0D16:57:23.279219000,x1,99.90809,136
0D16:57:23.279235000,x1,100.0872,488
0D16:57:23.289182000,x3,300.0237,195
0D16:57:23.289197000,x3,299.9433,67
0D16:57:23.299850000,x3,300.0502,395
0D16:57:23.299866000,x3,299.9496,406
0D16:57:23.309491000,x3,299.9948,204
0D16:57:23.309508000,x3,300.0498,242
0D16:57:23.318920000,x2,199.9508,254
0D16:57:23.318930000,x2,200.0387,47
0D16:57:23.329065000,x1,99.95161,478
0D16:57:23.329071000,x1,100.0691,414
0D16:57:23.339500000,x2,199.9343,71
0D16:57:23.339505000,x2,200.0665,110
0D16:57:23.348714000,x2,200.0812,391
0D16:57:23.348718000,x2,199.9335,87
0D16:57:23.358879000,x1,99.94171,199
0D16:57:23.358883000,x1,100.0269,36
0D16:57:23.368871000,x1,100.0186,254
0D16:57:23.368874000,x1,99.91566,362
0D16:57:23.378847000,x2,199.9878,170
0D16:57:23.378852000,x2,200.0977,333
0D16:57:23.388443000,x1,100.0812,393
0D16:57:23.388447000,x1,100.0747,173
0D16:57:23.398377000,x1,99.90042,106
0D16:57:23.398393000,x1,99.95956,69
0D16:57:23.409269000,x1,99.97038,188
0D16:57:23.409285000,x1,99.9561,117
0D16:57:23.419204000,x2,199.9295,182
0D16:57:23.419220000,x2,199.9739,376
0D16:57:23.428957000,x1,100.075,454
0D16:57:23.428972000,x1,100.0762,11
0D16:57:23.439863000,x1,99.98477,489
0D16:57:23.439871000,x1,100.0147,187
0D16:57:23.448844000,x3,299.9176,113
0D16:57:23.448851000,x3,300.0956,222
0D16:57:23.458906000,x1,99.9137,404
0D16:57:23.458910000,x1,100.0773,377
0D16:57:23.479235000,x1,99.963,318
0D16:57:23.479241000,x1,99.90545,306
0D16:57:23.488634000,x2,200.0292,454
0D16:57:23.488639000,x2,200.0005,166
0D16:57:23.498783000,x3,299.9458,55
0D16:57:23.498799000,x3,300.0948,21
0D16:57:23.509764000,x2,199.9676,129
0D16:57:23.509779000,x2,199.978,394
0D16:57:23.519051000,x2,199.9236,300
0D16:57:23.519066000,x2,199.9917,346
0D16:57:23.529123000,x3,300.0043,111
0D16:57:23.529134000,x3,299.9925,238
0D16:57:23.538938000,x2,199.9619,254
0D16:57:23.538949000,x2,199.9714,126
0D16:57:23.549236000,x3,300.0409,73
0D16:57:23.549247000,x3,300.0883,388
0D16:57:23.559190000,x3,300.048,488
0D16:57:23.559201000,x3,299.9146,470
0D16:57:23.569192000,x2,199.9091,344
0D16:57:23.569204000,x2,199.9568,121
0D16:57:23.579154000,x1,99.93624,177
0D16:57:23.579166000,x1,99.93956,358
0D16:57:23.589134000,x2,200.0174,280
0D16:57:23.589143000,x2,199.9314,424
0D16:57:23.598871000,x3,300.0015,383
0D16:57:23.598880000,x3,300.0048,38
0D16:57:23.608834000,x2,200.0931,233
0D16:57:23.608839000,x2,200.0233,291
0D16:57:23.619154000,x3,299.9929,314
0D16:57:23.619170000,x3,300.013,216
0D16:57:23.629901000,x3,299.9016,54
0D16:57:23.629917000,x3,300.0547,449
0D16:57:23.639348000,x2,199.9956,12
0D16:57:23.639363000,x2,199.9369,452
0D16:57:23.649731000,x1,100.0835,276
0D16:57:23.649747000,x1,100.0554,473
0D16:57:23.659692000,x3,300.0193,209
0D16:57:23.659708000,x3,299.9619,187
0D16:57:23.679630000,x3,300.0886,157
0D16:57:23.679638000,x3,299.9334,310
0D16:57:23.698399000,x1,100.0109,335
0D16:57:23.698404000,x1,99.91123,104
